tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0105781	movie	Walls & Bridges	Walls & Bridges	0	1992	\N	94	Drama
tt0234692	short	Self Storage	Self Storage	0	2000	\N	\N	Comedy,Short
tt0192892	movie	Cynthia Payne's House of Cyn	Cynthia Payne's House of Cyn	0	1995	\N	85	Comedy
tt0013726	movie	Up and Going	Up and Going	0	1922	\N	50	Action,Drama
tt0116297	movie	Festival	Festival	0	1996	\N	95	Comedy,Drama
tt0182656	tvSeries	Zoe, Duncan, Jack & Jane	Zoe, Duncan, Jack & Jane	0	1999	2000	30	Comedy
tt0197112	tvMovie	Die Zauberfrau	Die Zauberfrau	0	1999	\N	107	Comedy
tt0102396	movie	Manta - Der Film	Manta - Der Film	0	1991	\N	90	Comedy,Romance
tt0017359	movie	The Secluded Roadhouse	The Secluded Roadhouse	0	1926	\N	\N	Drama
tt0208172	movie	Frustrazione	Frustrazione	0	1988	\N	\N	\N
tt0081082	tvMiniSeries	Lucinda Brayford	Lucinda Brayford	0	1980	1980	200	Drama,History,Romance
tt0258128	video	Deep Purple: Scandinavian Nights	Deep Purple: Scandinavian Nights	0	1992	\N	100	Music
tt0018407	movie	Simple Sis	Simple Sis	0	1927	\N	70	Comedy,Drama
tt0041400	movie	The Gal Who Took the West	The Gal Who Took the West	0	1949	\N	84	Comedy,Romance,Western
tt0180410	video	All American Girl	All American Girl	1	1989	\N	75	Adult,Comedy
tt0086009	video	Nick Danger in the Case of the Missing Yolk	Nick Danger in The Case of the Missing Yolk	0	1983	\N	60	Comedy
tt0248556	short	Tight Cargo	Tight Cargo	0	1926	\N	18	Action,Adventure,Comedy
tt0089022	movie	De deur van het huis	De deur van het huis	0	1985	\N	98	Comedy
tt0164265	tvSeries	Judge Dee	Judge Dee	0	1969	1969	60	Drama
tt0226197	short	My Lady of Idleness	My Lady of Idleness	0	1913	\N	\N	Drama,Romance,Short
tt0017271	movie	By the Law	Po zakonu	0	1926	\N	80	Action,Drama,Mystery
tt0090249	movie	Vampires in Havana	¡Vampiros en La Habana!	0	1985	\N	80	Animation,Comedy,Crime
tt0075655	tvMovie	Alexander: The Other Side of Dawn	Alexander: The Other Side of Dawn	0	1977	\N	96	Drama
tt0109705	movie	Eclipse	Eclipse	0	1994	\N	95	Drama,Romance
tt0009795	movie	The Whirlpool	The Whirlpool	0	1918	\N	50	Crime,Drama
tt0084695	movie	The Slumber Party Massacre	The Slumber Party Massacre	0	1982	\N	77	Horror
tt0159967	video	Anal Bad Girls	Anal Bad Girls	1	1994	\N	73	Adult
tt0142502	movie	Girls De Luxe	Ladies Deluxe	1	1981	\N	90	Adult
tt0034231	short	Meet the Stars #8: Stars Past and Present	Meet the Stars #8: Stars Past and Present	0	1941	\N	9	Documentary,Short
tt0217642	movie	Malajunta '76	Malajunta '76	0	1996	\N	\N	Documentary
tt0153157	short	Tomcat Combat	Tomcat Combat	0	1959	\N	6	Animation,Comedy,Family
tt0161415	movie	Cavalli si nasce	Cavalli si nasce	0	1989	\N	102	\N
tt0238269	video	Hercules	Hercules	0	1995	\N	50	Adventure,Animation,Family
tt0181653	tvMovie	Letzte Chance für Harry	Letzte Chance für Harry	0	1998	\N	90	Comedy,Drama
tt0002260	short	How a Mosquito Operates	How a Mosquito Operates	0	1912	\N	6	Animation,Comedy,Short
tt0088343	tvMovie	Velvet	Velvet	0	1984	\N	100	Action,Drama
tt0065079	movie	Tell Them Willie Boy Is Here	Tell Them Willie Boy Is Here	0	1969	\N	98	Drama,Western
tt0086095	movie	Tunka el guerrero	Tunka el guerrero	0	1984	\N	78	Action,Adventure,Sci-Fi
tt0159791	tvMovie	Tilløkke Herbert!	Tilløkke Herbert!	0	1974	\N	58	Drama
tt0089269	movie	Hellhole	Hellhole	0	1985	\N	90	Action,Drama,Horror
tt0072082	movie	The Marriage Revolution	La revolución matrimonial	0	1974	\N	87	Comedy,Drama
tt0088238	tvEpisode	Verdeckte Ermittlung	Verdeckte Ermittlung	0	1984	\N	95	Crime,Drama
tt0085875	tvMovie	Lucky Edge	Szczesliwy brzeg	0	1983	\N	94	Drama
tt0042985	movie	Someone at the Door	Someone at the Door	0	1950	\N	65	Comedy,Crime,Mystery
tt0114732	movie	The Three Brothers	Les trois frères	0	1995	\N	105	Comedy
tt0129437	movie	Trail of the Arrow	Trail of the Arrow	0	1952	\N	54	Drama,Western
tt0061094	movie	Thunderbirds Are Go	Thunderbirds Are Go	0	1966	\N	93	Action,Adventure,Drama
tt0118263	tvSeries	Uma Avó dos Diabos	Uma Avó dos Diabos	0	1999	\N	\N	Comedy
tt0187967	movie	Huang Fei-hong: King of the Lions	Huang Fei Hong shi wang zheng ba	0	1957	\N	\N	\N
tt0181546	short	Friends in San Rosario	Friends in San Rosario	0	1917	\N	\N	Drama,Short
tt0060249	movie	Master Stroke	Colpo maestro al servizio di Sua Maestà britannica	0	1967	\N	111	Crime,Drama
tt0118957	movie	Deewana Mastana	Deewana Mastana	0	1997	\N	140	Comedy,Romance
tt0160033	video	The Beat Goes On	The Beat Goes On	1	1987	\N	87	Adult,Music
tt0055526	movie	Tintin and the Mystery of the Golden Fleece	Tintin et le mystère de la Toison d'Or	0	1961	\N	104	Adventure,Comedy,Crime
tt0141980	short	What?	What?	0	1976	\N	10	Short
tt0079985	movie	The Secret Life of Nikola Tesla	Tajna Nikole Tesle	0	1980	\N	115	Biography,Drama
tt0182763	movie	Barschel	Barschel	0	1999	\N	\N	\N
tt0069852	movie	Un casto varón español	Un casto varón español	0	1973	\N	96	Comedy,Drama
tt0229333	short	The Destroyer	The Destroyer	0	1915	\N	\N	Drama,Short
tt0254882	tvMovie	Die Zauberflöte	Die Zauberflöte	0	1989	\N	160	Comedy,Fantasy,Music
tt0232589	movie	Sati No Sraap	Sati No Sraap	0	1923	\N	\N	\N
tt0032090	movie	Validità giorni dieci	Validità giorni dieci	0	1940	\N	76	Comedy
tt0235279	short	Les Anneaux d'or	Les Anneaux d'or	0	1956	\N	18	Drama,Short
tt0131207	movie	Tri plyus dva	Tri plyus dva	0	1963	\N	100	Comedy,Romance
tt0193582	movie	Two or Three Words	Two or Three Words	0	1999	\N	\N	\N
tt0002590	movie	Zu Tode gehetzt	Zu Tode gehetzt	0	1912	\N	\N	\N
tt0188730	tvMovie	Die Kaffeehaus-Clique	Die Kaffeehaus-Clique	0	1990	\N	\N	\N
tt0181370	movie	Cheek-a-boo	Cheek-a-boo	1	1988	\N	\N	Adult
tt0039391	movie	Forever Amber	Forever Amber	0	1947	\N	138	Adventure,Drama,Romance
tt0194151	movie	Mibôjin Pheromone no wana	Mibôjin Pheromone no wana	0	1998	\N	\N	\N
tt0170882	tvSeries	Bonsoir chef	Bonsoir chef	0	1977	\N	13	Crime
tt0083447	tvSeries	Matt Houston	Matt Houston	0	1982	1985	90	Crime,Drama,Mystery
tt0248962	tvMovie	Liebe und andere Lügen	Liebe und andere Lügen	0	2000	\N	88	Comedy,Romance
tt0183833	movie	Su	Su	0	1981	\N	78	Action
tt0030789	short	A Star Is Hatched	A Star Is Hatched	0	1938	\N	8	Animation,Comedy,Family
tt0253067	short	Entre vías	Entre vías	0	1966	\N	9	Short
tt0013791	movie	The World's a Stage	The World's a Stage	0	1922	\N	60	Drama,Romance
tt0248586	movie	Un possible amour	Un possible amour	0	2000	\N	56	Drama
tt0203839	movie	The Missing Woman	Roman einer Verschollenen	0	1913	\N	\N	\N
tt0054768	movie	Creature from the Haunted Sea	Creature from the Haunted Sea	0	1961	\N	63	Comedy,Horror
tt0134988	movie	Taboo IV: The Younger Generation	Taboo IV: The Younger Generation	1	1985	\N	105	Adult,Drama
tt0260785	videoGame	Castlevania: Symphony of the Night	Akumajo Dracula X: Gekka no Yasokyoku	0	1997	\N	\N	Action,Adventure,Fantasy
tt0134638	tvMovie	Die Entspanner	Die Entspanner	0	1984	\N	\N	\N
tt0170319	short	Nuestro mundo eléctrico	Nuestro mundo eléctrico	0	1971	\N	21	Documentary,Short
tt0251572	movie	Ahí viene Vidal Tenorio	Ahí viene Vidal Tenorio	0	1949	\N	\N	Comedy
tt0205807	movie	Cent'anni fa	Cent'anni fa	0	1962	\N	\N	Documentary
tt0161816	movie	Mireille	Mireille	0	1934	\N	77	\N
tt0134512	movie	Centerfold Fantasies	Centerfold Fantasies	0	1997	\N	55	\N
tt0189960	movie	The Heart's Root	A Raiz do Coração	0	2000	\N	118	Drama
tt0098393	tvEpisode	The Strange Case of Dr. Jekyll and Mr. Hyde	The Strange Case of Dr. Jekyll and Mr. Hyde	0	1989	\N	60	Drama,Fantasy,Horror
tt0222579	tvSeries	Laguna Cafe	Laguna Cafe	0	2000	\N	\N	\N
tt0036992	movie	Kungajakt	Kungajakt	0	1944	\N	92	Drama
tt0015810	short	Fighting Fluid	Fighting Fluid	0	1925	\N	10	Comedy,Short
tt0170819	movie	Dimka	Ya kupil papu	0	1963	\N	82	Comedy,Family
tt0046004	movie	Little Fugitive	Little Fugitive	0	1953	\N	75	Drama,Family
tt0243782	short	A Bare Skin Joke	A Bare Skin Joke	0	1899	\N	\N	Comedy,Short
tt0189275	tvSeries	L'héritage	L'héritage	0	1987	1990	60	Drama
tt0177895	movie	Krutye stupeni	Krutye stupeni	0	1957	\N	96	Drama
tt0207171	movie	The Saucy Guy	O tsahpinis	0	1968	\N	84	Comedy
tt0183475	movie	Mal d'Africa	Mal d'Africa	0	1968	\N	105	Documentary
tt0042275	movie	Born to Be Bad	Born to Be Bad	0	1950	\N	94	Crime,Drama,Film-Noir
tt0008681	movie	Time Locks and Diamonds	Time Locks and Diamonds	0	1917	\N	50	Crime,Drama
tt0249954	movie	Shri Krishna Avtar	Shri Krishna Avtar	0	1923	\N	\N	\N
tt0254329	movie	A Fleeting Passage to the Orient	Ein flüchtiger Zug nach dem Orient	0	1999	\N	82	Documentary
tt0093333	movie	Kamikazen: Ultima notte a Milano	Kamikazen: Ultima notte a Milano	0	1988	\N	92	Comedy
tt0198057	tvSeries	The Baby Game	The Baby Game	0	1967	\N	30	Game-Show
tt0067084	movie	The Bloodstained Butterfly	Una farfalla con le ali insanguinate	0	1971	\N	99	Mystery,Thriller
tt0247361	video	Fortune Cookie	Fortune Cookie	1	1992	\N	55	Adult
tt0132161	movie	Os Flagelados do Vento Leste	Os Flagelados do Vento Leste	0	1995	\N	100	Drama
tt0149620	short	All Teed Off	All Teed Off	0	1968	\N	\N	Animation,Comedy,Family
tt0079500	short	Mad Man of Martinique	Mad Man of Martinique	0	1979	\N	17	Short
tt0213436	movie	Akrava Avtaar	Akrava Avtaar	0	1939	\N	\N	\N
tt0216352	movie	Viaggio sentimentale a Roma	Viaggio sentimentale a Roma	0	1951	\N	\N	\N
tt0184166	tvSeries	Ultraman 80	Urutoraman Eiteî	0	1980	1981	30	Action,Adventure,Comedy
tt0024335	short	The Midnight Patrol	The Midnight Patrol	0	1933	\N	20	Comedy,Short
tt0088910	tvMovie	Children of the Night	Children of the Night	0	1985	\N	93	Drama
tt0136318	short	Ko-Ko's Crib	Ko-Ko's Crib	0	1929	\N	6	Animation,Short
tt0048178	movie	The Fireflies' Glow	Hotaru no hikari	0	1955	\N	76	Drama,Family
tt0042404	short	Dog Gone South	Dog Gone South	0	1950	\N	7	Animation,Comedy,Family
tt0182288	short	Lieutenant Rose and the Robbers of Fingall's Creek	Lieutenant Rose and the Robbers of Fingall's Creek	0	1910	\N	\N	Adventure,Short
tt0195555	video	Bill Clinton Testimony Tapes	Bill Clinton Testimony Tapes	0	1998	\N	286	Documentary
tt0043507	movie	L'eroe sono io!	L'eroe sono io!	0	1952	\N	85	Comedy
tt0090907	movie	The Horse Thief	Dao ma zei	0	1986	\N	88	Drama
tt0021639	movie	Balsemão Pitoresco	Balsemão Pitoresco	0	1931	\N	\N	Documentary
tt0066071	movie	More About the Language of Love	Mera ur kärlekens språk	0	1970	\N	90	Documentary
tt0258424	movie	Araichi Mani	Araichi Mani	0	1942	\N	\N	\N
tt0223936	movie	The Players	The Players	0	1974	\N	58	Documentary
tt0077997	tvMovie	No Margin for Error	No Margin for Error	0	1978	\N	\N	Crime,Drama
tt0060114	movie	Anémone	Anémone	0	1968	\N	60	Drama
tt0039675	movie	Obsesión	Obsesión	0	1947	\N	82	Drama
tt0068820	movie	Krug	Krug	0	1972	\N	94	Crime,Mystery,Thriller
tt0193556	movie	Televisione	Televisione	0	1931	\N	\N	Comedy
tt0166118	movie	La casa delle mele mature	La casa delle mele mature	0	1971	\N	90	Drama,Mystery
tt0254553	movie	Marumalarchi	Marumalarchi	0	1956	\N	\N	\N
tt0011681	movie	Shadows of the West	Shadows of the West	0	1921	\N	\N	Crime,Drama,Western
tt0094324	video	Wild Stuff	Wild Stuff	1	1987	\N	72	Adult
tt0062881	movie	Det er så synd for farmand	Det er så synd for farmand	0	1968	\N	87	Comedy,Family,Romance
tt0086507	tvMovie	An Uncommon Love	An Uncommon Love	0	1983	\N	100	Drama,Romance
tt0139664	tvMovie	Trilogie des Wiedersehens	Trilogie des Wiedersehens	0	1979	\N	128	\N
tt0061234	tvSeries	The Atom Ant/Secret Squirrel Show	The Atom Ant/Secret Squirrel Show	0	1967	1968	30	Animation,Comedy,Family
tt0096701	tvSeries	Snoops	Snoops	0	1989	1990	60	Comedy,Crime,Mystery
tt0214780	tvEpisode	L'huissier	L'huissier	0	1991	\N	\N	Drama
tt0097237	video	Dreams in the Forbidden Zone	Dreams in the Forbidden Zone	1	1988	\N	87	Adult
tt0049242	movie	Fun at the Movies	Fun at the Movies	0	1956	\N	\N	\N
tt0181953	movie	Agonia	Agonia	0	1978	\N	100	Drama
tt0122166	tvEpisode	A Man Called Ragan	A Man Called Ragan	0	1962	\N	60	Western
tt0050311	movie	The Devil's Hairpin	The Devil's Hairpin	0	1957	\N	83	Action,Drama,Sport
tt0142325	short	Goofy Movies Number Four	Goofy Movies Number Four	0	1934	\N	10	Comedy,Short
tt0119112	movie	La femme du cosmonaute	La femme du cosmonaute	0	1997	\N	99	Comedy,Drama
tt0129797	movie	The Brides Wore Blood	The Brides Wore Blood	0	1972	\N	84	Drama,Fantasy,Horror
tt0115574	short	De tijdreiziger	De tijdreiziger	0	1996	\N	17	Short
tt0173835	movie	Figlio delle stelle	Figlio delle stelle	0	1979	\N	90	Comedy,Music
tt0161366	video	Campus Cuties	Campus Cuties	1	1985	\N	76	Adult
tt0055989	tvEpisode	Flashing Spikes	Flashing Spikes	0	1962	\N	53	Drama
tt0060876	tvEpisode	The Queen and Jackson	The Queen and Jackson	0	1966	\N	\N	Drama
tt0167225	movie	Angry Island	Kajikko	0	1958	\N	90	Drama
tt0236356	movie	Kala Wagh	Kala Wagh	0	1934	\N	\N	\N
tt0074041	tvSeries	The Quest	The Quest	0	1976	1976	60	Drama,Western
tt0067552	tvEpisode	Paper Roses	Paper Roses	0	1971	\N	52	Drama
tt0118133	movie	Weibsbilder	Weibsbilder	0	1996	\N	\N	Comedy
tt0033858	movie	Lydia	Lydia	0	1941	\N	104	Drama,Romance
tt0227159	movie	Office Lady Diary: Scent of a She-Cat	OL nikki: Mesuneko no nioi	0	1972	\N	69	\N
tt0209242	video	Pleasure Express	Pleasure Express	1	1995	\N	67	Adult
tt0059847	tvEpisode	Unman, Wittering and Zigo	Unman, Wittering and Zigo	0	1965	\N	\N	Drama
tt0045966	movie	Knights of the Round Table	Knights of the Round Table	0	1953	\N	115	Action,Adventure,Drama
tt0031634	movie	Me and My Pal	Me and My Pal	0	1939	\N	74	Comedy,Musical
tt0069845	movie	El carita	El carita	0	1974	\N	85	Comedy,Drama
tt0110489	movie	Men Men Men	Uomini uomini uomini	0	1995	\N	83	Comedy
tt0083528	movie	Ninja in the Claws of the CIA	Sha shou ying	0	1981	\N	75	Action,Drama
tt0112631	movie	Carl Th. Dreyer: My Métier	Carl Th. Dreyer: Min metier	0	1995	\N	96	Biography,Documentary,History
tt0241472	movie	As Gatas, Mulheres de Aluguel	As Gatas, Mulheres de Aluguel	0	1982	\N	76	Comedy
tt0134032	movie	The Pleasure Machines	The Pleasure Machines	0	1969	\N	70	Sci-Fi
tt0003595	movie	Across the Pacific	Across the Pacific	0	1914	\N	50	Adventure,Drama,Romance
tt0122205	short	Parachute	Parachute	0	1986	\N	13	Short
tt0082839	movie	Oil Doom	Oil Doom	0	1980	\N	\N	Drama
tt0046705	movie	An American in Rome	Un americano a Roma	0	1954	\N	94	Comedy
tt0033721	movie	Hochzeitsnacht	Hochzeitsnacht	0	1941	\N	79	Comedy
tt0026938	movie	The River House Mystery	The River House Mystery	0	1935	\N	56	Crime,Drama,Mystery
tt0251943	tvEpisode	Abgründe	Abgründe	0	1995	\N	\N	Crime,Drama,Mystery
tt0221125	video	Doc	Doc	1	1995	\N	10	Adult,Short
tt0013249	short	Hop, Skip, and Jump	Hop, Skip, and Jump	0	1922	\N	\N	Animation,Comedy,Short
tt0241913	movie	A Sakkjáték örültje	A Sakkjáték örültje	0	1909	\N	\N	\N
tt0137588	video	Frankie and Joanie	Frankie and Joanie	1	1991	\N	\N	Adult
tt0154299	movie	Celebration at Big Sur	Celebration at Big Sur	0	1971	\N	82	Documentary,Music
tt0037342	short	Tale of a Dog	Tale of a Dog	0	1944	\N	10	Comedy,Family,Short
tt0087104	movie	El cura ya tiene hijo	El cura ya tiene hijo	0	1984	\N	\N	Comedy
tt0139621	movie	A Son of Satan	A Son of Satan	0	1924	\N	70	Drama
tt0178602	video	Hurts So Good	Hurts So Good	1	1991	\N	75	Adult
tt0115399	tvSeries	Trotto libre	Trotto libre	0	1996	\N	\N	Comedy
tt0252143	tvSeries	Lili	Lili	0	1959	\N	\N	\N
tt0139476	movie	O Mundo Mágico dos Trapalhões	O Mundo Mágico dos Trapalhões	0	1981	\N	89	Documentary,Family
tt0183152	movie	The Haunting of M.	The Haunting of M.	0	1979	\N	98	Horror
tt0121801	short	Terror from Space	Terror from Space	0	1963	\N	\N	Short
tt0012363	movie	Kärlek och hypnotism	Kärlek och hypnotism	0	1921	\N	72	Drama
tt0047902	movie	Bruden fra Dragstrup	Bruden fra Dragstrup	0	1955	\N	113	Family,Romance
tt0013330	short	Long Live the King	Long Live the King	0	1922	\N	\N	Animation,Comedy,Short
tt0096216	tvMovie	The Taking of Flight 847: The Uli Derickson Story	The Taking of Flight 847: The Uli Derickson Story	0	1988	\N	100	Drama
tt0156355	movie	Bhakta Pralhad	Bhakta Pralhad	0	1934	\N	\N	\N
tt0106035	tvMiniSeries	J.F.K.: Reckless Youth	J.F.K.: Reckless Youth	0	1993	1993	183	Biography,Drama
tt0092892	movie	Dirty Laundry	Dirty Laundry	0	1987	\N	79	Comedy,Thriller
tt0128446	movie	San Gottardo	San Gottardo	0	1977	\N	90	Drama
tt0156243	tvMiniSeries	The Wimbledon Poisoner	The Wimbledon Poisoner	0	1994	\N	153	Comedy,Drama
tt0241109	tvSeries	Intezzar	Intezzar	0	1988	\N	\N	\N
tt0035828	movie	Drums of Fu Manchu	Drums of Fu Manchu	0	1943	\N	69	Adventure,Thriller
tt0001711	movie	Jahreszeiten des Lebens	Jahreszeiten des Lebens	0	1915	\N	\N	\N
tt0015676	short	Charlotin e Clarinha	Charlotin e Clarinha	0	1925	\N	9	Short
tt0036329	movie	Sangen til livet	Sangen til livet	0	1943	\N	108	Drama
tt0203787	movie	Paying the Rent	Paying the Rent	0	1920	\N	\N	Comedy
tt0236367	video	Karaoke Library Country: Volume 4	Karaoke Library Country: Volume 4	0	1999	\N	\N	Music
tt0173425	short	Voinicul	Voinicul	0	1962	\N	\N	Animation,Family,Short
tt0030011	movie	Conquest of Peter the Great	Pyotr pervyy II	0	1939	\N	96	Biography,Drama,History
tt0070264	tvMovie	Kapitan	Kapitan	0	1973	\N	31	Family
tt0002018	short	An American Invasion	An American Invasion	0	1912	\N	\N	Drama,Short
tt0020144	movie	Marianne	Marianne	0	1929	\N	80	Drama
tt0159974	video	Anal Holiday	Anal Holiday	1	1997	\N	\N	Adult
tt0014469	movie	The Silent Command	The Silent Command	0	1923	\N	80	Drama
tt0192042	video	Fresh Meat 5	Fresh Meat 5	1	1998	\N	140	Adult
tt0208901	movie	Die hai si zhuang shi	Die hai si zhuang shi	0	1963	\N	114	Thriller
tt0160922	movie	Strive for Mastery	The kenben derakkusu	0	1999	\N	60	\N
tt0200256	movie	Vieillir	Vieillir	0	1919	\N	\N	\N
tt0238861	movie	Bill Lawrence Racing	Bill Lawrence Racing	0	1995	\N	\N	\N
tt0038208	short	Unusual Occupations L-4-5	Unusual Occupations L-4-5	0	1945	\N	10	Documentary,Short
tt0006551	short	The Cowpuncher's Peril	The Cowpuncher's Peril	0	1916	\N	\N	Short,Western
tt0082139	movie	Inmate	Carcerato	0	1981	\N	98	Drama,Musical
tt0182584	tvMiniSeries	Entre terre et mer	Entre terre et mer	0	1997	\N	\N	Drama
tt0130953	movie	O Porto de Leixões	O Porto de Leixões	0	1932	\N	\N	Documentary
tt0130887	movie	Die Musterknaben	Die Musterknaben	0	1997	\N	91	Comedy,Crime,Drama
tt0201777	tvMovie	Mladost umetnika	Mladost umetnika	0	1987	\N	42	Drama
tt0144212	movie	The Gables Mystery	The Gables Mystery	0	1938	\N	66	\N
tt0152447	short	Sin sostén	Sin sostén	0	1998	\N	4	Animation,Comedy,Drama
tt0152427	movie	Breaking	Shovrim	0	1985	\N	90	Comedy,Music
tt0135120	movie	A Wronged Woman	Adikimeni	0	1964	\N	81	Drama
tt0004679	short	The Terrible Scrap of Paper	The Terrible Scrap of Paper	0	1914	\N	\N	Animation,Short
tt0012633	movie	The Roof Tree	The Roof Tree	0	1921	\N	50	Drama,Romance
tt0012121	short	Dr. Killjoy	Dr. Killjoy	0	1921	\N	\N	Animation,Comedy,Short
tt0236393	short	Konung Christian IX:s af Danmark begrafning	Konung Christian IX:s af Danmark begrafning	0	1906	\N	8	Documentary,Short
tt0236634	movie	Presença de Anita	Presença de Anita	0	1951	\N	88	Drama,Romance
tt0060080	movie	Desperate Mission	Agente Z 55 missione disperata	0	1965	\N	110	Adventure
tt0178518	movie	Good Intentions	Good Intentions	0	1998	\N	\N	\N
tt0226813	short	In All Seasons	In All Seasons	0	1975	\N	24	Documentary,Short
tt0213291	tvMovie	Tragiker mot sin vilja	Tragiker mot sin vilja	0	1966	\N	\N	\N
tt0049529	movie	Muuan sulhasmies	Muuan sulhasmies	0	1956	\N	105	Comedy
tt0077129	tvEpisode	The After Dinner Joke	The After Dinner Joke	0	1978	\N	60	Comedy,Drama,Horror
tt0234779	short	South Seasickness	South Seasickness	0	1935	\N	20	Comedy,Short
tt0171768	video	Sometimes They Come Back... for More	Sometimes They Come Back... for More	0	1998	\N	89	Horror,Mystery,Thriller
tt0028630	short	The Big Squirt	The Big Squirt	0	1937	\N	20	Comedy,Short
tt0043617	movie	Hanna Amon	Hanna Amon	0	1951	\N	106	Drama
tt0040290	movie	Didi	Didi	0	1948	\N	\N	Drama,Musical
tt0085032	tvSeries	Hotel	Hotel	0	1983	1988	60	Drama,Romance
tt0121540	movie	Meng gui jia ren	Meng gui jia ren	0	1989	\N	82	Horror
tt0024544	movie	Sette giorni cento lire	Sette giorni cento lire	0	1933	\N	\N	\N
tt0045057	movie	Puccini	Puccini	0	1953	\N	119	Biography,Drama,Music
tt0182575	tvSeries	Exhibit A: Secrets of Forensic Science	Exhibit A: Secrets of Forensic Science	0	1997	2001	\N	Crime,Documentary
tt0111130	movie	Georgia, Alone	Seule, Georgie	0	1994	\N	236	Documentary,History,War
tt0096883	movie	Ballbuster	Ballbuster	0	1990	\N	\N	Action,Crime,Drama
tt0130314	movie	A Time to Revenge	A Time to Revenge	0	1997	\N	99	Action,Drama,Western
tt0087862	tvMovie	The Outlaws	The Outlaws	0	1984	\N	104	Comedy
tt0034262	movie	Tall, Dark and Handsome	Tall, Dark and Handsome	0	1941	\N	78	Comedy,Crime
tt0077264	movie	Het bosplan	Het bosplan	0	1978	\N	\N	\N
tt0138138	movie	A Crazy Night	Eine tolle Nacht	0	1927	\N	70	Comedy
tt0227494	short	Ships and Men	Ships and Men	0	1944	\N	18	Drama,Short
tt0257563	movie	Dorei chôkyô: Dragon Factory no otokotachi	Dorei chôkyô: Dragon Factory no otokotachi	0	1991	\N	60	Drama
tt0108436	movie	Un jour dans la mort de Sarajevo	Un jour dans la mort de Sarajevo	0	1993	\N	64	Documentary
tt0070755	movie	Supermarket	Supermarkt	0	1974	\N	84	Action,Crime,Drama
tt0179286	movie	Last Rumba in Paris	Last Rumba in Paris	1	1989	\N	81	Adult,Drama,Romance
tt0187665	tvSeries	Square One	Square One	0	1999	\N	\N	\N
tt0082348	movie	Excalibur	Excalibur	0	1981	\N	140	Adventure,Drama,Fantasy
tt0232025	movie	Manto Mavrogenous	Manto Mavrogenous	0	1971	\N	95	Biography,Drama,History
tt0135163	movie	Birthright	Birthright	0	1938	\N	74	Drama
tt0136468	movie	Plus de whisky pour Callaghan!	Plus de whisky pour Callaghan!	0	1955	\N	89	Comedy,Crime
